! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,
5535C_MADIS,"DUPAGE COUNTY, IL",41.74000,-88.10000,221 meters,snowdepth,2007-02-28 13,5.588,cm,
3726C_MADIS,"WOLFDALE 3.3 WNW, PA",40.22498,-80.35270,389 meters,snowdepth,2007-02-28 12,5.588,cm,
SNZ,BOUNTIFUL/F G  HOUSE,40.87540,-111.87160,1451 meters,snowdepth,2007-03-01 06,5.461,cm,
YOKI2,YORKVILLE,41.62110,-88.43560,187 meters,snowdepth,2007-02-28 23,5.080,cm,
YMAC2,"8MI.NW YUMA,CO",40.20940,-102.81170,1253 meters,snowdepth,2007-02-28 14,5.080,cm,
YHNP1,"YORK HAVEN,PA",40.11670,-76.71670,94 meters,snowdepth,2007-02-28 12,5.080,cm,
YALM4,"1MI.NNE YALE,MI",43.15000,-82.80000,250 meters,snowdepth,2007-02-28 12,5.080,cm,
WYTM4,WYANDOTTE,42.20110,-83.16830,177 meters,snowdepth,2007-02-28 13,5.080,cm,
WSCC2,WESTCLIFFE 7NE,38.17830,-105.37920,2507 meters,snowdepth,2007-02-28 14,5.080,cm,
WOWC2,"6MI.NNE WOODROW,CO",40.07530,-103.56750,1333 meters,snowdepth,2007-02-28 13,5.080,cm,
WOOO1,EXPERIMENT STN,40.78330,-81.91670,311 meters,snowdepth,2007-02-28 12,5.080,cm,
WODI2,WOODSTOCK,42.36280,-88.53140,283 meters,snowdepth,2007-03-01 03,5.080,cm,
WLBI2,WILLOWBROOK,41.73220,-87.94860,222 meters,snowdepth,2007-03-01 00,5.080,cm,
WHTI3,"WHITESTOWN,IN",40.00000,-86.33330,285 meters,snowdepth,2007-02-28 22,5.080,cm,
WDRC2,AMRAD,40.07330,-103.56580,1332 meters,snowdepth,2007-02-28 14,5.080,cm,
WCHV2,"WINCHESTER,VA",39.18330,-78.15000,219 meters,snowdepth,2007-02-28 12,5.080,cm,
WASC2,AMATEUR RADIO,37.39190,-102.27780,1205 meters,snowdepth,2007-02-28 14,5.080,cm,
WALM3,SITE #2,42.16670,-71.25000,50 meters,snowdepth,2007-02-28 12,5.080,cm,
WABI3,"WABASH,IN",40.78330,-85.81670,223 meters,snowdepth,2007-02-28 14,5.080,cm,
VLRM8,VALIER,48.30890,-112.25110,1161 meters,snowdepth,2007-03-01 00,5.080,cm,
UNDI4,UNDERWOOD,41.38940,-95.68110,329 meters,snowdepth,2007-02-28 13,5.080,cm,
TWOP1,"1MI.ESE TOWANDA,PA",41.75030,-76.41670,229 meters,snowdepth,2007-02-28 12,5.080,cm,
TRON8,"3MI.SSE TROTTERS,ND",47.28420,-103.90060,738 meters,snowdepth,2007-03-01 01,5.080,cm,
TEKN1,"TEKAMAH,NE",41.76670,-96.23330,317 meters,snowdepth,2007-02-28 13,5.080,cm,
TECM4,"TECUMSEH,MI",42.00000,-83.95000,238 meters,snowdepth,2007-02-28 11,5.080,cm,
TACC2,"10MI.SE TACONY,CO",38.38330,-104.06670,1512 meters,snowdepth,2007-03-01 00,5.080,cm,
SULM8,SULA 3 ENE,45.84780,-113.92690,1364 meters,snowdepth,2007-03-01 03,5.080,cm,
STPO1,"SAINT PARIS,OH",40.16670,-83.96670,375 meters,snowdepth,2007-02-28 12,5.080,cm,
STDN2,STEAD,39.62220,-119.88330,1561 meters,snowdepth,2007-02-28 15,5.080,cm,
SLC,"SALT LAKE CITY, UT",40.77810,-111.96940,1288 meters,snowdepth,2007-02-28 12,5.080,cm,
SLBM8,SHELBY,48.50420,-111.85530,1013 meters,snowdepth,2007-03-01 00,5.080,cm,
SIPM8,SIMPSON 6 N - WILDHORSE,48.99920,-110.21470,858 meters,snowdepth,2007-03-01 00,5.080,cm,
SGHO1,SPRINGFIELD 2,39.94220,-83.80530,288 meters,snowdepth,2007-02-28 12,5.080,cm,
SEDO1,"SEDALIA,OH",39.73390,-83.47750,326 meters,snowdepth,2007-02-28 12,5.080,cm,
SANM4,"SANDUSKY,MI",43.42470,-82.83330,236 meters,snowdepth,2007-02-28 13,5.080,cm,
RTDP1,RAYSTOWN LAKE,40.43330,-78.00000,256 meters,snowdepth,2007-02-28 12,5.080,cm,
ROSC2,ROSITA AMRAD,38.10000,-105.35000,2723 meters,snowdepth,2007-02-28 14,5.080,cm,
ROMW2,"1MI.SW ROMNEY,WV",39.33890,-78.77280,219 meters,snowdepth,2007-02-28 13,5.080,cm,
ROAI2,ROANOKE,40.80000,-89.19280,229 meters,snowdepth,2007-02-28 13,5.080,cm,
RNSW2,RANSON 4NW,39.32470,-77.92030,171 meters,snowdepth,2007-02-28 13,5.080,cm,
RMOM4,"2MI.S ROMEO,MI",42.76670,-83.01670,245 meters,snowdepth,2007-02-28 14,5.080,cm,
RIFU1,"RICHFIELD,UT",38.76190,-112.07810,1615 meters,snowdepth,2007-03-01 00,5.080,cm,
RICM4,RICHMOND 4 NNW,42.87830,-82.79580,233 meters,snowdepth,2007-02-28 13,5.080,cm,
REXI2,WINNEBAGO 2N,42.29720,-89.23810,272 meters,snowdepth,2007-02-28 12,5.080,cm,
REV,"RENO,NV",39.56830,-119.79560,1515 meters,snowdepth,2007-03-01 00,5.080,cm,
RAPS2,BELOW PACTOLA LAKE DAM,44.08330,-103.45000,1439 meters,snowdepth,2007-02-28 14,5.080,cm,
PYMI3,"PLYMOUTH,IN",41.33830,-86.30000,244 meters,snowdepth,2007-02-28 11,5.080,cm,
POWM8,POWDERVILLE 8 NNE,45.85250,-105.03500,853 meters,snowdepth,2007-03-01 00,5.080,cm,
PONM4,STATE HOSPITAL,42.65000,-83.30000,299 meters,snowdepth,2007-02-28 13,5.080,cm,
POAM4,PORT AUSTIN WWTP,44.04670,-82.97030,184 meters,snowdepth,2007-02-28 13,5.080,cm,
PNOI2,PLANO,41.65190,-88.52920,186 meters,snowdepth,2007-02-28 13,5.080,cm,
PIR,PIERRE MUNICIPAL AIRPORT,44.38250,-100.28580,526 meters,snowdepth,2007-03-01 00,5.080,cm,
PHLI2,PHILO,40.00020,-88.15860,219 meters,snowdepth,2007-02-28 13,5.080,cm,
PGFP1,"PINE GROVE FURNACE,PA",40.03330,-77.30000,270 meters,snowdepth,2007-02-28 13,5.080,cm,
PAWI2,"1MI.E PAW PAW,IL",41.70000,-88.96670,283 meters,snowdepth,2007-02-28 13,5.080,cm,
PAKC2,AMRAD,39.55170,-104.72970,1896 meters,snowdepth,2007-02-28 14,5.080,cm,
OTX,"SPOKANE, WA",47.68080,-117.62670,727 meters,snowdepth,2007-03-01 00,5.080,cm,
OSKI4,"OSKALOOSA,IA",41.31670,-92.65000,253 meters,snowdepth,2007-02-28 13,5.080,cm,
ORLC1,ORLEANS,41.30890,-123.53220,122 meters,snowdepth,2007-03-01 00,5.080,cm,
OPDI3,O'NEAL PURDUE FARM,40.35000,-86.86670,183 meters,snowdepth,2007-02-28 13,5.080,cm,
OLNI4,OELWEIN 1E,42.68000,-91.87528,355 meters,snowdepth,2007-02-28 12,5.080,cm,
OKDN1,"OAKDALE,NE",42.06670,-97.95000,524 meters,snowdepth,2007-02-28 14,5.080,cm,
NWKI2,"2MI.SSE NEWARK,IL",41.53250,-88.55360,229 meters,snowdepth,2007-02-28 12,5.080,cm,
NWCO1,"NEW CARLISLE,OH",39.93220,-84.03330,268 meters,snowdepth,2007-02-28 13,5.080,cm,
NRKO1,"2MI.NW NORWALK,OH",41.26670,-82.61670,204 meters,snowdepth,2007-02-28 13,5.080,cm,
NCWI3,"NEW CASTLE,IN",39.90000,-85.43330,296 meters,snowdepth,2007-02-28 12,5.080,cm,
NASM8,NASHUA #2,48.13220,-106.35360,630 meters,snowdepth,2007-03-01 01,5.080,cm,
MYVO1,WATER PLANT,40.24110,-83.36690,305 meters,snowdepth,2007-02-28 12,5.080,cm,
MWXV2,MOUNT WEATHER,39.06670,-77.88330,524 meters,snowdepth,2007-02-28 12,5.080,cm,
MTNO1,"MIDDLETOWN,OH",39.51670,-84.41670,194 meters,snowdepth,2007-02-28 13,5.080,cm,
MTHC2,MATHESON 8SE,39.12880,-103.84500,1777 meters,snowdepth,2007-02-28 14,5.080,cm,
MSZC2,MESA 1E,39.16690,-108.12360,1743 meters,snowdepth,2007-02-28 15,5.080,cm,
MSHI4,"MARSHALLTOWN,IA",42.06670,-92.93330,265 meters,snowdepth,2007-02-28 13,5.080,cm,
MSAM8,MISSOULA 2 NE,46.89830,-113.96780,1042 meters,snowdepth,2007-02-28 07,5.080,cm,
MOOW2,"2MI.SSE MOOREFIELD,WV",39.06670,-78.96640,253 meters,snowdepth,2007-02-28 12,5.080,cm,
MONO1,MONTPELIER,41.58020,-84.60770,267 meters,snowdepth,2007-02-28 12,5.080,cm,
MLLM2,"4MI.NE MILLERS,MD",39.71670,-76.80000,262 meters,snowdepth,2007-02-28 23,5.080,cm,
MLI,QUAD CITY INTL,41.44860,-90.50750,176 meters,snowdepth,2007-03-01 00,5.080,cm,
MILM4,GM PROVING GD,42.58330,-83.70000,302 meters,snowdepth,2007-03-01 05,5.080,cm,
MDT,HARRISBURG INTERNATIONAL AIRPORT,40.19330,-76.76360,89 meters,snowdepth,2007-02-28 12,5.080,cm,
MCHN2,KYLE CANYON TOWN OF MT CHARLESTON,36.25970,-115.64170,2195 meters,snowdepth,2007-02-28 15,5.080,cm,
MCGN2,"1MI.SE MCGILL,NV",39.40140,-114.77640,1911 meters,snowdepth,2007-02-28 16,5.080,cm,
LWT,LEWISTOWN FCWOS,47.04920,-109.45780,1263 meters,snowdepth,2007-03-01 00,5.080,cm,
LWDI4,"LOWDEN,IA",41.86670,-90.93330,218 meters,snowdepth,2007-02-28 13,5.080,cm,
LRYV2,"5MI.E LURAY,VA",38.66670,-78.38330,366 meters,snowdepth,2007-02-28 13,5.080,cm,
LPLI3,"LAPEL,IN",40.06670,-85.85000,259 meters,snowdepth,2007-02-28 12,5.080,cm,
LLMM3,LOWELL CENTER,42.70556,-71.15278,18 meters,snowdepth,2007-02-28 11,5.080,cm,
LKN,"ELKO, NV",40.86000,-115.74250,1592 meters,snowdepth,2007-03-01 01,5.080,cm,
LEXM4,LEXINGTON WATER PLANT,43.26310,-82.53280,251 meters,snowdepth,2007-02-28 12,5.080,cm,
LBGP1,"LEWISBURG,PA",40.94860,-76.87830,143 meters,snowdepth,2007-02-28 12,5.080,cm,
LAN,CAPITAL CITY AIRPORT,42.77860,-84.58720,256 meters,snowdepth,2007-03-01 00,5.080,cm,
KSLC,"SALT LAKE CITY, SALT LAKE CITY INTERNATIONAL AIRPORT",40.77806,-111.96944,1288 meters,snowdepth,2007-03-01 06,5.080,cm,
KSKA,FAIRCHILD AIR FORCE BASE,47.61667,-117.65000,750 meters,snowdepth,2007-02-28 18,5.080,cm,
KSGH,SPRINGFIELD MUNICIPAL,39.83333,-83.83333,321 meters,snowdepth,2007-02-28 12,5.080,cm,
KRFD,"ROCKFORD, GREATER ROCKFORD AIRPORT",42.19278,-89.09333,224 meters,snowdepth,2007-03-01 06,5.080,cm,
KPSM,PEASE AIR FORCE BASE / PORTSMOUTH,43.08333,-70.81667,31 meters,snowdepth,2007-03-01 00,5.080,cm,
KPHI,"PHILADELPHIA, PA",40.01333,-74.81750,18 meters,snowdepth,2007-03-01 06,5.080,cm,
KORD,"CHICAGO, CHICAGO-O'HARE INTERNATIONAL AIRPORT",41.97972,-87.90444,203 meters,snowdepth,2007-03-01 06,5.080,cm,
KMLI,"MOLINE, QUAD-CITY AIRPORT",41.45139,-90.51472,179 meters,snowdepth,2007-03-01 06,5.080,cm,
KLKN,"ELKO, NV",40.86000,-115.74250,1596 meters,snowdepth,2007-03-01 00,5.080,cm,
KLAN,"LANSING, CAPITAL CITY AIRPORT",42.78028,-84.57889,262 meters,snowdepth,2007-03-01 06,5.080,cm,
KKEI2,WATER POLLUTION CONTROL,41.13330,-87.88330,20 meters,snowdepth,2007-02-28 13,5.080,cm,
KHVR,"HAVRE, HAVRE CITY-COUNTY AIRPORT",48.54278,-109.76333,789 meters,snowdepth,2007-02-28 12,5.080,cm,
KGUS,GRISSOM AIR FORCE BASE / PERU,40.65000,-86.15000,247 meters,snowdepth,2007-03-01 00,5.080,cm,
KGLD,"GOODLAND, RENNER FIELD",39.36750,-101.69306,1114 meters,snowdepth,2007-03-01 06,5.080,cm,
KGGW,"GLASGOW, GLASGOW INTERNATIONAL AIRPORT",48.21389,-106.62139,699 meters,snowdepth,2007-03-01 06,5.080,cm,
KFNT,"FLINT, BISHOP INTERNATIONAL AIRPORT",42.96667,-83.74944,238 meters,snowdepth,2007-03-01 06,5.080,cm,
KFCS,FORT CARSON,38.70000,-104.76667,1789 meters,snowdepth,2007-03-01 00,5.080,cm,
KEYW2,"3MI.E KEYSER,WV",39.42060,-79.00500,294 meters,snowdepth,2007-02-28 12,5.080,cm,
KCLE,"CLEVELAND, CLEVELAND-HOPKINS INTERNATIONAL AIRPORT",41.40500,-81.85278,241 meters,snowdepth,2007-03-01 06,5.080,cm,
KCEF,CHICOPEE FALLS / WESTOVER AIR FORCE BASE,42.20000,-72.53333,75 meters,snowdepth,2007-03-01 00,5.080,cm,
KAPA,"DENVER, CENTENNIAL AIRPORT",39.56389,-104.84833,1793 meters,snowdepth,2007-03-01 06,5.080,cm,
KALO,"WATERLOO, WATERLOO MUNICIPAL AIRPORT",42.55444,-92.40111,266 meters,snowdepth,2007-03-01 06,5.080,cm,
KABE,"ALLENTOWN, LEHIGH VALLEY INTERNATIONAL AIRPORT",40.65083,-75.44917,120 meters,snowdepth,2007-03-01 06,5.080,cm,
ISAS2,DUPREE-25MI.NNE,45.38330,-101.43330,732 meters,snowdepth,2007-02-28 15,5.080,cm,
INDP1,INDIANA,40.59670,-79.11780,335 meters,snowdepth,2007-02-28 12,5.080,cm,
HVR,HAVRE AP ASOS,48.54280,-109.76330,788 meters,snowdepth,2007-03-01 00,5.080,cm,
HUNP1,JUNIATA RIVER,40.51670,-78.00000,219 meters,snowdepth,2007-02-28 12,5.080,cm,
HOWM4,WASTE WATER PLANT,42.60000,-83.93330,280 meters,snowdepth,2007-02-28 13,5.080,cm,
HOLC2,HOLYOKE,40.54540,-102.34180,1152 meters,snowdepth,2007-02-28 14,5.080,cm,
HMTC3,HAMPTON,41.76830,-72.05500,189 meters,snowdepth,2007-02-28 12,5.080,cm,
HLTP1,"HOLTWOOD,PA",39.83330,-76.33330,61 meters,snowdepth,2007-02-28 12,5.080,cm,
HILS2,HAM RADIO,43.93330,-103.50000,1524 meters,snowdepth,2007-02-28 13,5.080,cm,
HETN8,EXP STATION,46.00000,-102.65000,824 meters,snowdepth,2007-02-28 14,5.080,cm,
HBRA3,HEBER (BLACK MESA) RANGER STATION,34.39250,-110.55810,2009 meters,snowdepth,2007-03-01 00,5.080,cm,
GREN1,"GREELEY,NE",41.55000,-98.53330,616 meters,snowdepth,2007-02-28 13,5.080,cm,
GRCI3,"1MI.E GREENCASTLE,IN",39.65000,-86.85000,255 meters,snowdepth,2007-02-28 12,5.080,cm,
GRAN1,"4MI.E GRETNA,NE",41.20000,-96.20000,366 meters,snowdepth,2007-02-28 13,5.080,cm,
GODM4,GOODRICH,42.91640,-83.50970,175 meters,snowdepth,2007-02-28 12,5.080,cm,
GGW,"GLASGOW,MT",48.21390,-106.62140,694 meters,snowdepth,2007-03-01 00,5.080,cm,
GCLI3,FRANKLIN 2E,39.49480,-86.02390,228 meters,snowdepth,2007-02-28 12,5.080,cm,
FRPC2,FAIRPLAY S. PARK R.D.,39.22190,-105.99300,3046 meters,snowdepth,2007-02-28 16,5.080,cm,
FRCI3,"2MI.SW FRANCESVILLE,IN",40.96670,-86.90000,209 meters,snowdepth,2007-02-28 13,5.080,cm,
FNT,FLINT BISHOP INTL AIRPORT,42.96560,-83.74360,233 meters,snowdepth,2007-03-01 00,5.080,cm,
FLDO3,FIELDS,42.26610,-118.67500,1295 meters,snowdepth,2007-02-28 16,5.080,cm,
FKLI3,FRANKLIN WASTEWATER TREATMENT FACILITY,39.46880,-86.04080,219 meters,snowdepth,2007-02-28 12,5.080,cm,
FDCP1,CROOKED CREEK LAKE,40.71360,-79.51500,290 meters,snowdepth,2007-02-28 13,5.080,cm,
FCLN1,FT CALHOUN 4W,41.44670,-96.09190,399 meters,snowdepth,2007-02-28 13,5.080,cm,
EZBI2,"5MI.S ELIZABETH,IL",42.33330,-90.25000,247 meters,snowdepth,2007-02-28 13,5.080,cm,
EVGC2,EVERGREEN,39.63800,-105.31500,2129 meters,snowdepth,2007-02-28 15,5.080,cm,
ERVI2,EARLVILLE,41.55140,-88.91470,210 meters,snowdepth,2007-02-28 12,5.080,cm,
ELIC2,ELIZABETH 2NW,39.38110,-104.62920,2028 meters,snowdepth,2007-02-28 13,5.080,cm,
EKLM8,EKALAKA,45.89030,-104.54610,1044 meters,snowdepth,2007-03-01 00,5.080,cm,
EDNV2,"EDINBURG,VA",38.82330,-78.56500,256 meters,snowdepth,2007-02-28 12,5.080,cm,
EAGC2,AURORA SOUTH,39.62940,-104.79920,1764 meters,snowdepth,2007-02-28 14,5.080,cm,
EADC2,"EADS,CO",38.48330,-102.78330,1284 meters,snowdepth,2007-02-28 14,5.080,cm,
DVNM8,DUNKIRK 19NNE,48.71670,-111.47470,1013 meters,snowdepth,2007-02-28 14,5.080,cm,
DVDM8,DIVIDE,45.75110,-112.75470,1631 meters,snowdepth,2007-02-28 16,5.080,cm,
DTNN1,"DALTON,NE",41.41670,-102.96670,1302 meters,snowdepth,2007-02-28 14,5.080,cm,
DRSO3,DREWSEY,43.80690,-118.37670,1071 meters,snowdepth,2007-03-01 03,5.080,cm,
DLTC2,DELTA 3E,38.75390,-108.02780,1527 meters,snowdepth,2007-02-28 15,5.080,cm,
CTPN6,VANDERBILT MUSEUM,40.88390,-73.37220,9 meters,snowdepth,2007-02-28 12,5.080,cm,
CSEM8,CASCADE 20 SSE,46.99560,-111.57720,1402 meters,snowdepth,2007-03-01 00,5.080,cm,
COWI1,COEUR D'ALENE,47.67890,-116.80170,650 meters,snowdepth,2007-02-28 15,5.080,cm,
COAP1,"2MI.E COATSVILLE,PA",39.98330,-75.41670,195 meters,snowdepth,2007-03-01 05,5.080,cm,
CNKM8,CHINOOK,48.58830,-109.22550,738 meters,snowdepth,2007-02-28 14,5.080,cm,
CMLI3,WHITE RIVER NORTH PURIFICATION PLANT,39.96130,-86.05860,226 meters,snowdepth,2007-02-28 13,5.080,cm,
CLNI4,NO.1,41.80000,-90.26670,178 meters,snowdepth,2007-03-01 00,5.080,cm,
CJBO1,CJ BROWN DAM,39.93250,-83.81720,283 meters,snowdepth,2007-02-28 12,5.080,cm,
CIPO1,2MI.N WESTFIELD CENTER,41.05000,-81.93330,360 meters,snowdepth,2007-02-28 10,5.080,cm,
CHEC2,CHEESMAN,39.22020,-105.27800,2097 meters,snowdepth,2007-02-28 14,5.080,cm,
CFDI1,CASTLEFORD 2 N,42.55000,-114.86610,1166 meters,snowdepth,2007-03-01 00,5.080,cm,
CBLM2,"1MI.S SOUTH CUMBERLAND,MD",39.63330,-78.75000,223 meters,snowdepth,2007-02-28 12,5.080,cm,
CANM4,CANTON,42.32000,-83.45610,205 meters,snowdepth,2007-03-01 00,5.080,cm,
CAGN2,CATHEDRAL GORGE STATE PARK,37.80440,-114.40690,1458 meters,snowdepth,2007-02-28 16,5.080,cm,
BOUI2,"3MI.NW BOURBONNAIS,IL",41.16670,-87.91670,198 meters,snowdepth,2007-02-28 16,5.080,cm,
BOON4,BELOW RESERVOIR,40.89220,-74.40330,85 meters,snowdepth,2007-02-28 12,5.080,cm,
BNTN1,"BENNINGTON,NE",41.36670,-96.13330,354 meters,snowdepth,2007-02-28 13,5.080,cm,
BLLI4,"3MI.S BELLE PLAINE,IA",41.90000,-92.26670,247 meters,snowdepth,2007-02-28 13,5.080,cm,
BHRW4,"BIG HORN,WY",44.68110,-106.99750,1234 meters,snowdepth,2007-02-28 15,5.080,cm,
BEDI4,"1MI.NNW BEDFORD,IA",40.68330,-94.71670,351 meters,snowdepth,2007-02-28 13,5.080,cm,
BCHI2,BEECHER,41.34140,-87.62330,224 meters,snowdepth,2007-03-01 00,5.080,cm,
AOAI2,ALTONA,41.12030,-90.16450,224 meters,snowdepth,2007-02-28 12,5.080,cm,
ALO,WATERLOO MUNICIPAL AIRPORT,42.55690,-92.40000,265 meters,snowdepth,2007-03-01 00,5.080,cm,
5276C_MADIS,"KERSEY 6.7 ESE, CO",40.35079,-104.44210,1389 meters,snowdepth,2007-02-28 14,5.080,cm,
5092C_MADIS,"POLO 0.4 WSW, IL",41.98240,-89.58590,254 meters,snowdepth,2007-02-28 13,5.080,cm,
4587C_MADIS,"CONNERSVILLE 6.7 SSE, IN",39.56667,-85.09050,300 meters,snowdepth,2007-02-28 12,5.080,cm,
4580C_MADIS,"GENEVA 1.6 ENE, IL",41.89409,-88.28840,229 meters,snowdepth,2007-02-28 13,5.080,cm,
4202C_MADIS,"CROWN POINT 7.6 ESE, IN",41.39293,-87.21650,224 meters,snowdepth,2007-02-28 15,5.080,cm,
4178C_MADIS,"HUNTINGTON 1.4 NNE, IN",40.90091,-85.49850,244 meters,snowdepth,2007-02-28 13,5.080,cm,
4119C_MADIS,"VALPARAISO 5.9 NW, IN",41.52663,-87.14360,202 meters,snowdepth,2007-02-28 13,5.080,cm,
41.4500_083.1500,OAK HARBOR 5S (CLE0804),41.45000,-83.15000,178 meters,snowdepth,2007-02-28 13,5.080,cm,
41.0600_081.9100,CHIPPEWA LK (CLE200),41.06000,-81.91000,306 meters,snowdepth,2007-02-28 11,5.080,cm,
4079C_MADIS,"VALPARAISO 2.8 WSW, IN",41.46450,-87.10260,214 meters,snowdepth,2007-02-28 13,5.080,cm,
40.7800_081.9300,WOOSTER (CLE310),40.78000,-81.93000,317 meters,snowdepth,2007-02-28 13,5.080,cm,
3982C_MADIS,"PORTER COUNTY, IN",41.65699,-87.07630,176 meters,snowdepth,2007-02-28 13,5.080,cm,
3928C_MADIS,"PAGOSA SPRINGS 13.7 SSE, CO",37.08278,-106.93670,2500 meters,snowdepth,2007-02-28 14,5.080,cm,
3136C_MADIS,"RAINSBURG 9.0 SSE, PA",39.78119,-78.43290,457 meters,snowdepth,2007-02-28 12,5.080,cm,
2865C_MADIS,"FORT WAYNE 4.1 NE, IN",41.12066,-85.08950,240 meters,snowdepth,2007-02-28 11,5.080,cm,
1845C_MADIS,"MILLIKEN 1.8 WSW, CO",40.30523,-104.88440,1474 meters,snowdepth,2007-02-28 14,5.080,cm,
1067C_MADIS,"ESTES PARK 10.5 SE, CO",40.28050,-105.36530,2221 meters,snowdepth,2007-02-28 14,5.080,cm,
0748C_MADIS,"EVERGREEN 1.2 NNW, CO",39.64780,-105.33890,2278 meters,snowdepth,2007-02-28 14,5.080,cm,
0525C_MADIS,"ELIZABETH 2.1 NW, CO",39.38113,-104.62900,1994 meters,snowdepth,2007-02-28 13,5.080,cm,
0443C_MADIS,"PARKER 5.5 SE, CO",39.46140,-104.68140,1954 meters,snowdepth,2007-02-28 14,5.080,cm,
0366C_MADIS,"DELTA 2.3 ENE, CO",38.75270,-108.02810,1510 meters,snowdepth,2007-02-28 14,5.080,cm,
0267C_MADIS,"ALLENSPARK 1.7 E, CO",40.19110,-105.49180,2543 meters,snowdepth,2007-02-28 14,5.080,cm,
3206C_MADIS,"RAINSBURG 5.0 NNW, PA",39.95750,-78.56380,571 meters,snowdepth,2007-02-28 10,4.826,cm,
WHLA3,WHITE HORSE LAKE,35.14200,-112.14910,2188 meters,snowdepth,2007-03-01 06,4.572,cm,
FBGM2,FREDERICK 2NNE,39.43440,-77.39190,83 meters,snowdepth,2007-02-28 12,4.445,cm,
1002C_MADIS,"FORT COLLINS 2.8 WSW, CO",40.55380,-105.12890,1571 meters,snowdepth,2007-02-28 14,4.064,cm,
CRCP1,CROOKED CREEK DAM,40.71530,-79.51110,247 meters,snowdepth,2007-02-28 12,3.810,cm,
BELN4,BRIDGE,40.83330,-75.08330,80 meters,snowdepth,2007-02-28 12,3.810,cm,
5090C_MADIS,"SHERIDAN 0.1 NNE, IL",41.52742,-88.68570,183 meters,snowdepth,2007-02-28 15,3.810,cm,
5050C_MADIS,"STRASBURG 3.7 N, VA",39.04222,-78.35060,228 meters,snowdepth,2007-02-28 12,3.810,cm,
4914C_MADIS,"INDIANAPOLIS 4.6 N, IN",39.84230,-86.15910,220 meters,snowdepth,2007-02-28 12,3.810,cm,
4860C_MADIS,"MOUNT ZION 0.8 ESE, IL",39.77246,-88.86550,204 meters,snowdepth,2007-02-28 11,3.810,cm,
4856C_MADIS,"SUGAR GROVE 1.5 ENE, IL",41.77402,-88.43050,215 meters,snowdepth,2007-02-28 13,3.810,cm,
4575C_MADIS,"HOMER 2.0 N, IL",40.06095,-87.96380,201 meters,snowdepth,2007-02-28 13,3.810,cm,
4288C_MADIS,"WELLS COUNTY, IN",40.88810,-85.12580,243 meters,snowdepth,2007-02-28 10,3.810,cm,
4134C_MADIS,"VALPARAISO 5.8 WSW, IN",41.43203,-87.14500,239 meters,snowdepth,2007-02-28 13,3.810,cm,
4084C_MADIS,"KOUTS 2.8 N, IN",41.59598,-87.06060,195 meters,snowdepth,2007-02-28 13,3.810,cm,
3570C_MADIS,"SHELBYVILLE 0.8 SSW, IN",39.51214,-85.77910,237 meters,snowdepth,2007-02-28 13,3.810,cm,
3363C_MADIS,"HUNTINGTON 0.3 W, IN",40.88020,-85.51120,243 meters,snowdepth,2007-02-28 11,3.810,cm,
3271C_MADIS,"EVERETT 3.8 SW, PA",39.96780,-78.40850,521 meters,snowdepth,2007-02-28 12,3.810,cm,
3134C_MADIS,"NEW PARIS 5.3 E, PA",40.10266,-78.54240,384 meters,snowdepth,2007-02-28 12,3.810,cm,
3096C_MADIS,"LEBANON 6.2 ESE, IN",40.02610,-86.36190,288 meters,snowdepth,2007-02-28 12,3.810,cm,
2811C_MADIS,"TEN SLEEP 4.8 NNW, WY",44.10219,-107.47340,1406 meters,snowdepth,2007-02-28 14,3.810,cm,
2599C_MADIS,"WARRENTON 5.5 SSE, VA",38.64175,-77.76720,135 meters,snowdepth,2007-02-28 12,3.810,cm,
2564C_MADIS,"RIXEYVILLE 2.5 N, VA",38.61689,-77.96960,141 meters,snowdepth,2007-02-28 11,3.810,cm,
2490C_MADIS,"EVERETT 4.1 S, PA",39.95388,-78.36090,445 meters,snowdepth,2007-02-28 12,3.810,cm,
2025C_MADIS,"GOODLAND 0.5 ENE, KS",39.35420,-101.69960,1109 meters,snowdepth,2007-02-28 14,3.810,cm,
1579C_MADIS,"LAKE GEORGE 7.5 WSW, CO",38.94460,-105.48950,2766 meters,snowdepth,2007-02-28 14,3.810,cm,
1122C_MADIS,"LIVERMORE 12 SW, CO",40.72500,-105.42610,2348 meters,snowdepth,2007-02-28 14,3.810,cm,
0881C_MADIS,"GOLDEN 9.4 WNW, CO",39.77385,-105.38640,2691 meters,snowdepth,2007-02-28 14,3.810,cm,
0842C_MADIS,"GOLDEN 2.9 E, CO",39.76090,-105.16660,1702 meters,snowdepth,2007-02-28 16,3.810,cm,
0807C_MADIS,"LAKEWOOD 3.5 WNW, CO",39.72860,-105.14260,1736 meters,snowdepth,2007-02-28 14,3.810,cm,
0784C_MADIS,"GOLDEN .5 NNE, CO",39.76260,-105.21880,1989 meters,snowdepth,2007-02-28 16,3.810,cm,
YG3E1_MADIS,EVERETT WA US,47.97920,-122.20080,85 meters,snowdepth,2007-02-28 21,3.500,cm,
LKTN5,LOOKOUT MOUNTAIN,33.36030,-107.83120,2591 meters,snowdepth,2007-03-01 06,3.302,cm,
