! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,
MAXO1,UNKNOWN,40.87000,-81.17000,366 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
MAUT2,MAUD,33.33300,-94.34300,93 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
MARM7,"1MI.N MARSHFIELD,MO",37.35690,-92.92280, 443 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
MAPM4,"MAPLE CITY,MI",44.85220,-85.85720,223 meters,snowfall,2007-02-28 16,0.000,mm,24.0,hours,
MANW3,MANITOWOC,44.06920,-87.73860,221 meters,snowfall,2007-03-01 01,0.000,mm,24.0,hours,
MANU1,MANILA,41.99000,-109.71830,1951 meters,snowfall,2007-02-28 16,0.000,mm,24.0,hours,
MANL1,MANSFIELD,32.02360,-93.68800,119 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
MANI2,MANHATTAN,41.36390,-87.99920,203 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
MALN6,"1MI.SW MALONE,NY",44.85000,-74.30000,268 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
MAKC2,MACK 6W,39.27190,-108.94970,1514 meters,snowfall,2007-03-01 04,0.000,mm,24.0,hours,
MAIW3,MADELINE ISLAND,46.78330,-90.76670,201 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
MADO2,MADILL,34.11330,-96.77810,235 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
MACI2,MACKINAW,40.55140,-89.33440,216 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LYHV2,STN NO. 2,37.38470,-79.22890,186 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LXGV2,LID 1178/1179 - MAVRY R. AT H20 PLANT,37.80220,-79.44970,268 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
LWTO2,FIRE STN #5,34.61000,-98.45810,351 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LWST1,DAIRY EXPERIMENT STATION,35.42420,-86.81440,240 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LWM,LAWRENCE MUNICIPAL AIRPORT,42.71720,-71.12390, 39 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LWDI4,"LOWDEN,IA",41.86670,-90.93330,218 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LWBW2,"2MI.SSW LEWISBURG,WV",37.76670,-80.46670,666 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LVWT2,LONGVIEW,32.46250,-94.73410,101 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LVNK1,LEAVENWORTH,39.32560,-94.91890,265 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LVDC2,LOVELAND 2N,40.43470,-105.08500,1548 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LUPN1,"LOUP CITY,NE",41.28330,-98.96670,646 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LUPM4,"1MI.S LUPTON,MI",44.41970,-84.02280,274 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LTUL1,LOUISIANA TECH UNIVERSITY,32.50080,-92.65300,85 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LSTP1,"1MI.SSE LEWISTOWN,PA",40.58330,-77.56670,140 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LSPN7,STATION NAME  TRANSOU,36.40000,-81.30000,876 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LSIM7,LEES SUMMIT 3E,38.91000,-94.32400,296 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LRYV2,"5MI.E LURAY,VA",38.66670,-78.38330,366 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LRAM7,"6MI.N LAMAR,MO",37.57470,-94.27190, 299 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LPLI3,"LAPEL,IN",40.06670,-85.85000,259 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LOT,"CHICAGO, IL",41.60830,-88.09390, 200 meters,snowfall,2007-03-01 06,0.000,mm,6.0,hours,
LOOW3,WATERLOO,43.18830,-88.98440,245 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LOIN2,LAMOILLE 2N,40.74470,-115.48610,1753 meters,snowfall,2007-02-28 16,0.000,mm,24.0,hours,
LODW3,LODI,43.32170,-89.53110,251 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LOAN5,"LOS ALAMOS,NM",35.86670,-106.31670,2243 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LNVT2,LONGVIEW #2,32.51830,-94.71880,154 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LNTC2,LONETREE,39.54690,-104.89640,1771 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LNSI2,LANSING,41.54220,-87.54170,189 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LNOM5,LINO LAKES,45.15770,-93.13490,274 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LNNM7,"3MI.SE LINNEUS,MO",39.85810,-93.14860,253 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LNDC2,"5MI.WNW LINDON,CO",39.75560,-103.49860,1479 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LNBM5,LANESBORO,43.72030,-91.97180,291 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LMLI4,"LAKE MILLS,IA",43.40000,-93.53330,384 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LMK,"LOUISVILLE, KY",38.11470,-85.64500,193 meters,snowfall,2007-03-01 06,0.000,mm,24.0,hours,
LLLM5,LONG LOST LAKE MN,47.19610,-95.42060,507 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LKTN7,"2MI.SW LAKE TOXAWAY,NC",35.10860,-82.96080,939 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LKPN3,"LAKEPORT,NH",43.55000,-71.46670,152 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LKMW3,"LAKE MILLS,WI",43.06670,-88.91220,259 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LKFM5,"LAKEFIELD,MN",43.68330,-95.18330,460 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LKCC2,LAKE CITY COOP,38.02470,-107.31470,2643 meters,snowfall,2007-03-01 04,0.000,mm,24.0,hours,
LINO2,"2MI.W LINDSAY,OK",34.81670,-97.65000,299 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LIMO1,LIMA,40.71670,-84.13330, 257 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LHX,LA JUNTA MUNICIPAL AIRPORT,38.05110,-103.51060,1277 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LHPT2,NR LAKE ALLEN HENRY,33.05830,-101.04170,695 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LHMO2,LAHOMA DCP SITE,36.38950,-98.10610,389 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LHCA3,CITIZENT UTILITY,34.47810,-114.34470,154 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
LHAC2,LA JUNTA 2N,37.99720,-103.52830,1238 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LGRN8,"1MI.SSW LIDGERWOOD,ND",46.06670,-97.16670,351 meters,snowfall,2007-02-28 11,0.000,mm,22.8,hours,
LGRC2,LAKE GEORGE 8SW,38.90750,-105.47000,2606 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LGNW2,"LOGAN,WV",37.85000,-82.00000,219 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LGNC2,"2MI.W LONGMONT,CO",40.16670,-105.13330, 1527 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LGKW3,LONG LAKE 3-NE,45.88250,-88.63140,454 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LGEC2,AMRAD,38.98970,-105.37250, 2458 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LFI,LANGLEY AIR FORCE BASE,37.08280,-76.36030, -1 meters,snowfall,2007-03-01 04,0.000,mm,24.0,hours,
LFBW3,LAC DU FLAMBEAU 3 NE,46.01280,-89.87110,504 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LEXV2,KERRS CREEK,37.85000,-79.58330,457 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LEXT1,"LEXINGTON,TN",35.64670,-88.39750,165 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LEXM7,LEXINGTON 3E,39.18270,-93.85480,251 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LEWN1,"LEWELLEN,NE",41.33080,-102.14190,1003 meters,snowfall,2007-03-01 01,0.000,mm,24.0,hours,
LEWA4,LEWISVILLE,33.36130,-93.56770,104 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LENT2,LENORAH CO-OP,32.30470,-101.89560,853 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LEHO2,LEHIGH,34.43390,-96.27170,212 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LEEM7,LEES SUMMIT REED WLR,38.88030,-94.33580,305 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LEBK1,"LEBO,KS",38.41670,-95.85000,357 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LEBI3,"LEBANON,IN",40.05190,-86.48190,262 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LDSW3,LADYSMITH 3W,45.46530,-91.12360,354 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
LDGN1,"LODGEPOLE,NE",41.14890,-102.63610,1203 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LCRP1,"2MI.ENE LANCASTER,PA",40.05000,-76.28330,82 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LCOL1,CADDO LAKE AT MOORINGSPORT 1N,32.70500,-93.96080,56 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LBRM7,LONG BRANCH RESERVOIR,39.75060,-92.50640,256 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LBNI2,"LEBANON,IL",38.60000,-89.81830,138 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LBLK1,LIBERAL,37.02210,-100.92940,869 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LBGP1,"LEWISBURG,PA",40.94860,-76.87830,143 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LBB,LUBBOCK INTERNATIONAL ARPT,33.65390,-101.81420,992 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LAVW3,LA VALLESTATION NUMBER = 72-4422-07,43.58250,-90.13190,271 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
LAVO2,"LAVERNE,OK",36.70000,-99.90000,640 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LAUO1,"LAURELVILLE,OH",39.46670,-82.73330,232 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LAUN2,"LAUGHLIN,NV",35.16920,-114.58060,184 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
LANW3,LANCASTER 4WSW,42.82780,-90.78890,317 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
LANN3,"LANCASTER,NH",44.48330,-71.58330,172 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
LAKK1,LAKIN,37.94110,-101.25000,914 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LAFT1,"LAFAYETTE,TN",36.51670,-86.03330,297 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LAFI3,SEWAGE PLANT,40.41670,-86.90000,158 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
LACW1,"LACROSSE,WA",46.81560,-117.88110,442 meters,snowfall,2007-03-01 03,0.000,mm,24.0,hours,
LACN3,LACONIA,42.53083,-71.46417,158 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
LACK2,LA CENTER 7 SSE,37.02580,-88.93330,138 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
LAA,LAMAR MUNICIPAL AIRPORT,38.07000,-102.68810, 1126 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KVLL1,KEITHVILLE,32.35500,-93.86190,61 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KTWC,"TUCSON, AZ",32.22972,-110.95389,755 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
KSAW3,KESHENA,44.89060,-88.66250,266 meters,snowfall,2007-02-28 16,0.000,mm,24.0,hours,
KRNN1,"4MI.NE KEARNEY,NE",40.73330,-99.01670,649 meters,snowfall,2007-03-01 00,0.000,mm,12.0,hours,
KRNM7,KEARNEY 4NE,39.36670,-94.32940,256 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KRKM7,KIRKSVILLE,40.20570,-92.57480,296 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KOOU1,"KOOSHAREM,UT",38.51140,-111.88420,2112 meters,snowfall,2007-03-01 01,0.000,mm,24.0,hours,
KOOI1,FENN RANGER STATION,46.09300,-115.53550,475 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
KNXI3,"KNOX,IN",41.30560,-86.61670,207 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KNXI2,KNOXVILLE,40.90470,-90.29390,229 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KNTI3,"KNIGHTSTOWN,IN",39.78330,-85.53330,253 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KNLK2,KENLAKE RESORT,36.76000,-88.13830,148 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KNGM4,KINGSLEY 2WSW,44.56970,-85.57170,331 meters,snowfall,2007-02-28 23,0.000,mm,24.0,hours,
KMBN1,"KIMBALL,NE",41.26720,-103.66310,1465 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
KLS,KELSO-LONGVIEW AIRPORT,46.11670,-122.89390, 4 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KLKM4,"KALASKA,MI",44.72750,-85.17310,317 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KKEI2,WATER POLLUTION CONTROL,41.13330,-87.88330,20 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KITA3,KITT PEAK,31.96000,-111.59720,2070 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
KINT1,HARPETH R.,36.11670,-87.10000,166 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KINM1,"KINGFIELD,ME",44.95000,-70.15000,180 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KIMO1,"KINGS MILLS,OH",39.35310,-84.25000,229 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KIGN7,WTR TR PLT,36.22310,-80.42920,268 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
KEYW2,"3MI.E KEYSER,WV",39.42060,-79.00500, 294 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KEYV2,"2MI.S KEYESVILLE,VA",37.01420,-78.46970,162 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KEWW3,"KEWAUNEE,WI",44.43330,-87.51670,198 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KEWI2,"1MI.E KEWANEE,IL",41.25000,-89.90000,238 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KEQI4,"KEOSAUQUA,IA",40.73330,-91.96670,191 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KENW3,WATER POLLUTION CONTROL PLANT,42.55000,-87.81420,183 meters,snowfall,2007-03-01 06,0.000,mm,24.0,hours,
KENW1,KENNEWICK,46.21110,-119.10110,119 meters,snowfall,2007-02-28 17,0.000,mm,24.0,hours,
KEIA4,NE AR EXPERIMENT STATION,35.68720,-90.09640,71 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
KEEW3,MERTON 1.5N,43.16690,-88.30420, 302 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
KDVI3,"KENDALLVILLE,IN",41.44280,-85.26140,297 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KCZK,CASCADE LOCKS STATE,45.66667,-121.88333,46 meters,snowfall,2007-02-28 08,0.000,mm,24.0,hours,
KCIV2,"STERLING,VA",38.98330,-77.46670,85 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KBPM1,"KENNEBUNKPORT,ME",43.35000,-70.46670,6 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
KART2,KARNACK,32.66630,-94.17800,78 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JVLI2,"2MI.SW JERSEYVILLE,IL",39.10000,-90.35000,192 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JOLM8,JOLIET,45.48920,-108.97360,1151 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
JOLI2,"JOLIET,IL",41.51670,-88.08330,166 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
JOHK1,JOHNSON,37.56940,-101.75280,1013 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
JNVT2,JONESVILLE,32.49860,-94.11110,77 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JNUW3,JUNEAU 3SW,43.37530,-88.74060,268 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JMDC2,JOHN MARTIN DAM,38.06670,-102.91670,1163 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
JLTT1,JOELTON 3NE,36.34420,-86.82750,250 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JLBC2,JULESBURG,40.98670,-102.27000,1057 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
JKVT2,JACKSONVILLE,31.96220,-95.27360,171 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
JKL,"JACKSON, KY",37.59390,-83.31720, 415 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
JIMW3,AAWO,45.06670,-91.33330,323 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
JFNW3,JEFFERSON - WWTP,42.99470,-88.80390,240 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JFFI4,"JEFFERSON,IA",42.01440,-94.37970,320 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
JENU1,JENSEN COOP,40.36420,-109.34500,1448 meters,snowfall,2007-03-01 04,0.000,mm,24.0,hours,
JEFV1,SITE LOCATED NEXT TO BREWSTER RVR,44.58420,-72.78780,335 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JEFO2,MEDFORD 7SSW,36.72220,-97.79110,319 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JEFO1,"1MI.S JEFFERSONVILLE,OH",39.63690,-83.55640,319 meters,snowfall,2007-02-28 10,0.000,mm,24.0,hours,
JEFN3,"1MI.W JEFFERSON,NH",44.41670,-71.50000,72 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
JCKI2,JACKSONVILLE 2,39.71360,-90.22890,183 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JBRA4,"4MI.N JONESBORO,AR",35.88330,-90.70000,119 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
JBOL1,JONESBORO #2,32.22380,-92.70690,76 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JANW3,JANESVILLE-NE-HAM,42.70280,-88.99030,268 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
JACW3,JACKSON,43.31972,-88.16833,272 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
IWAI4,"IOWA FALLS,IA",42.53330,-93.26670,344 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ISLV1,"ISLAND POND,VT",44.81670,-71.86670,366 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ISLI2,ISLAND LAKE,42.28170,-88.19940,232 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ISEM5,ISLE 12N,46.31970,-93.50140,392 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
IONO3,IONE 18 S,45.31780,-119.85670,649 meters,snowfall,2007-03-01 02,0.000,mm,24.0,hours,
IONK1,"IONIA,KS",39.66670,-98.35000,482 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
INTS2,BADLANDS PARK HDQ,43.75000,-101.95000,744 meters,snowfall,2007-02-28 23,0.000,mm,24.0,hours,
INDI4,"5MI.ENE INDEPENDANCE,IA",42.48330,-91.81670,313 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
IND,"INDIANAPOLIS, IN",39.71720,-86.29420,241 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
INAM4,"1MI.WNW IONIA,MI",42.98330,-85.06670,227 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
IMPN1,"IMPERIAL,NE",40.52220,-101.64280,999 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
IJD,WINDHAM AIRPORT,41.75000,-72.18330,76 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
IGM,KINGMAN AIRPORT,35.25940,-113.93720, 1035 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
IGCC2,IGNACIO SPOTTER,37.08750,-107.53310, 2000 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
IDAI4,"INDIANOLA,IA",41.36670,-93.55000,287 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ICT,"WICHITA, KS",37.65500,-97.44310,408 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ICHL1,"NATCHITOCHES,LA",31.76390,-93.08580, 42 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
HYTS2,HAYTI 1W,44.66330,-97.22670,514 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
HYSM8,HYSHAM,46.29420,-107.22770,811 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
HYA,BARNSTABLE MUNI -BOARDMAN/POLANDO FLD,41.66860,-70.28000, 9 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HWPK1,HAYS WATER PLANT,38.86690,-99.31690, 615 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HVAI2,HAVANA 4NNE,40.34310,-90.01640,140 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HUTI2,HUTSONVILLE POWER PLANT,39.13330,-87.65780,139 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HURW3,"HURLEY,WI",46.46080,-90.19530,268 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
HUNP1,JUNIATA RIVER,40.51670,-78.00000,219 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HUGK1,HUGOTON,37.16420,-101.34000,948 meters,snowfall,2007-03-01 05,0.000,mm,24.0,hours,
HUDW4,HUDSON - UCOOP,42.87500,-108.58330, 1614 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
HUDV2,"4MI.SW HUDDLESTON,VA",37.12640,-79.52640,319 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HUDN3,HUDSON 1SSE,42.78310,-71.41470,58 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HTSN7,FRENCH BROAD @ HOT SPRINGS,35.89360,-82.82330, 403 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HSYO2,"4MI.ESE HENNESSEY,OK",36.10000,-97.83330,351 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HSPV2,"HOT SPRINGS,VA",38.00000,-79.83170,682 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HSPM4,"4MI.WNW HESPERIA,MI",43.58330,-86.10000,238 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HSI,HASTINGS MUNICIPAL AIRPORT,40.60440,-98.42720, 593 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
HSFW3,VILLAGE OF HUSTISFORD,43.34000,-88.60080,255 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HRVA1,HARVEST 2 S,34.81890,-86.75280,268 meters,snowfall,2007-03-01 05,0.000,mm,24.0,hours,
HRTT1,ON CUMBERLAND RVR,36.34220,-86.18080,156 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HRTM1,"HARTFORD,ME",44.37470,-70.31720,213 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HRSM4,HARRISVILLE,44.68170,-83.28110,178 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HRSI2,HERSCHER,41.04750,-88.09810, 209 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HRRW2,HARRISVILLE,39.21890,-81.04860, 251 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HR5K3_MADIS,ATHERTON CA US,37.27710,-122.10640,52 meters,snowfall,2007-02-28 19,0.000,mm,24.0,hours,
HOXK1,HOXIE,39.36470,-100.45780,820 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HOVU1,HOVENWEEP NM,37.38667,-109.07944,1597 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
HOSS2,SITE 2,43.43330,-103.46670,1077 meters,snowfall,2007-02-28 23,0.000,mm,24.0,hours,
HOSO2,"5MI.E HOLLIS,OK",34.68110,-99.81360,494 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HOPI2,HOOPESTON,40.47440,-87.65580,216 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HOPA4,HOPE 3NE,33.70880,-93.55610,114 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HOLM6,"4MI.N HOLLY SPRINGS,MS",34.81670,-89.43330,147 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HOLM1,"4MI.W WEST BUXTON,ME",43.65000,-70.66670,96 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HOLC2,HOLYOKE,40.54540,-102.34180,1152 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
HOKN6,HOOKER - 7MI.NNW,43.76670,-75.75000,494 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
HOHT1,HOHENWALD WATER TREATMT LAB,35.55670,-87.54140,299 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HOHS2,HAM RADIO,43.43330,-103.48330,1067 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HNWT2,HENDERSON 6NW,32.22060,-94.87830,135 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HNRN3,"HANOVER,NH",43.71670,-72.26670,162 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
HNNL1,HANNA 4SSE,31.91580,-93.31830,38 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
HNKV1,ON HUNTINGTON RVR,44.24080,-72.96670,330 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HMYN6,BALLSTON SPA 6W,42.99920,-73.97000,178 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
HMYM1,"HARMONY,ME",44.93330,-69.56670,107 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
