! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,
SPMI1,SHEEP MTN.,43.20930,-111.68780,2003 meters,swe,2007-03-01 06,24.384,cm,
SORI1,SOMSEN RANCH,42.95280,-111.35930,2073 meters,swe,2007-03-01 06,24.384,cm,
SLTW4,SALT RIVER SUMMIT SNOTEL,42.50750,-110.91000,2316 meters,swe,2007-03-01 06,24.384,cm,
MFKC2,MIDDLE FORK CAMP,39.79560,-106.02730,2743 meters,swe,2007-03-01 06,24.384,cm,
LBNC1,LUMBERYARD SNOW COURSE,38.54500,-120.30500,1981 meters,swe,2007-02-28 20,24.384,cm,
ICKC1,INDEPENDENCE CREEK,39.49020,-120.28130,1981 meters,swe,2007-03-01 06,24.384,cm,
EDSC2,EL DIENTE PEAK,37.78620,-108.02150,3109 meters,swe,2007-03-01 06,24.384,cm,
CHUM8,WALDRON,47.92000,-112.79090,1707 meters,swe,2007-03-01 04,24.384,cm,
BUFU1,BUCK FLAT,39.13400,-111.43730,2987 meters,swe,2007-03-01 06,24.384,cm,
BCVC2,BEAVER CK VILLAGE,39.59920,-106.51140,2591 meters,swe,2007-02-28 08,24.384,cm,
SRSI1,SOLDIER R.S.,43.48410,-114.82690,1750 meters,swe,2007-03-01 06,24.130,cm,
RRPN5,RED RIVER PASS #2,36.69930,-105.34130,3002 meters,swe,2007-03-01 06,24.130,cm,
KLNC2,KILN,39.31720,-106.61450,2926 meters,swe,2007-03-01 06,24.130,cm,
DRBN2,DORSEY BASIN,40.89330,-115.20480,2469 meters,swe,2007-03-01 06,24.130,cm,
DPKW4,DEER PARK SNOTEL,42.59080,-108.90270,2957 meters,swe,2007-03-01 05,24.130,cm,
PYSU1,PAYSON R.S.,39.92970,-111.63080,2454 meters,swe,2007-03-01 06,23.876,cm,
POLC1,ROBBS PEAK PWR HSE,38.90280,-120.37670,1561 meters,swe,2007-02-28 12,23.876,cm,
SVCO3,SILVER CREEK,42.95620,-121.18130,1743 meters,swe,2007-03-01 06,23.622,cm,
MCDU1,MAMMOTH-COTTONWOOD,39.68330,-111.31820,2682 meters,swe,2007-03-01 06,23.622,cm,
DALM8,DALY CREEK,46.18370,-113.85330,1762 meters,swe,2007-03-01 05,23.622,cm,
CPKW4,CLOUD PEAK RESERVOIR,44.40340,-107.06060,3005 meters,swe,2007-03-01 05,23.622,cm,
SWPI1,SWEDE PEAK,43.62600,-113.96890,2329 meters,swe,2007-03-01 06,23.368,cm,
RPRU1,RED PINE RIDGE,39.45190,-111.27220,2804 meters,swe,2007-03-01 06,23.368,cm,
HNMA3,HANNAGAN MEADOWS,33.65390,-109.30950,2749 meters,swe,2007-03-01 06,23.368,cm,
HGNC1,HAGAN'S MEADOW,38.85190,-119.93740,2438 meters,swe,2007-03-01 06,23.368,cm,
ECLC2,ECHO LAKE,39.65630,-105.59350,3231 meters,swe,2007-03-01 06,23.368,cm,
LCKM8,LICK CREEK,45.50410,-110.96630,2091 meters,swe,2007-02-28 19,23.114,cm,
KIBC1,LOWER KIBBIE,38.03310,-119.87810,2042 meters,swe,2007-02-28 12,23.114,cm,
GVYC1,GRAVEYARD MEADOW,37.46690,-119.26670,2103 meters,swe,2007-02-28 12,23.114,cm,
FISO3,FISH LK.,42.38010,-122.34940,1422 meters,swe,2007-03-01 06,23.114,cm,
CSPW4,CASPER MOUNTAIN SNOTEL,42.73390,-106.31860,2393 meters,swe,2007-03-01 06,23.114,cm,
CADC2,CASCADE #2,37.65800,-107.80270,2719 meters,swe,2007-03-01 06,23.114,cm,
BRCN2,BERRY CREEK,39.31920,-114.62280,2774 meters,swe,2007-03-01 06,23.114,cm,
BLTU1,BEN LOMOND TRAIL,41.38290,-111.92110,1829 meters,swe,2007-03-01 06,23.114,cm,
SNIW4,SNIDER BASIN SNOTEL,42.49490,-110.53200,2457 meters,swe,2007-03-01 06,22.860,cm,
NFEM8,N FK ELK CREEK,46.87140,-113.27720,1905 meters,swe,2007-03-01 05,22.860,cm,
CLCU1,CLEAR CREEK #1,39.86630,-111.28300,2804 meters,swe,2007-03-01 06,22.860,cm,
ADMC1,ADIN MTN,41.23580,-120.79190,1890 meters,swe,2007-03-01 06,22.860,cm,
SUMC2,SUMMIT RANCH,39.71800,-106.15800,2865 meters,swe,2007-03-01 06,22.606,cm,
SDWC1,SUMMIT MEADOW,38.39750,-119.53520,2780 meters,swe,2007-02-28 08,22.606,cm,
OVRC2,OVERLAND RES.,39.09060,-107.63470,3011 meters,swe,2007-03-01 06,22.606,cm,
KNDW4,KENDALL R.S.,43.24930,-110.01660,2359 meters,swe,2007-03-01 06,22.606,cm,
BUTC2,BUTTE,38.89430,-106.95300,3097 meters,swe,2007-03-01 06,22.606,cm,
JCUN2,JACK CREEK UPPER,41.54680,-116.00520,2210 meters,swe,2007-03-01 06,22.352,cm,
BLOM8,BLOODY DICK,45.16510,-113.50090,2301 meters,swe,2007-03-01 05,22.352,cm,
SAJM8,SACAJAWEA,45.87400,-110.92780,1996 meters,swe,2007-03-01 05,22.098,cm,
NCLO3,NEW CRESCENT LAKE,43.51190,-121.97970,1463 meters,swe,2007-03-01 06,22.098,cm,
LSHI1,CHOCOLATE GULCH,43.76850,-114.41810,1963 meters,swe,2007-03-01 06,22.098,cm,
KRCM8,KRAFT CREEK,47.42750,-113.77530,1448 meters,swe,2007-03-01 04,22.098,cm,
CMDM8,CLOVER MEADOW,45.01790,-111.84560,2682 meters,swe,2007-03-01 05,22.098,cm,
BRRC2,BEAR RIVER,40.06150,-107.00960,2768 meters,swe,2007-03-01 06,22.098,cm,
BXCU1,BOX CREEK,38.50800,-112.01860,2987 meters,swe,2007-03-01 06,21.844,cm,
BRJW4,BURGESS JUNCTION,44.78770,-107.52920,2402 meters,swe,2007-03-01 05,21.844,cm,
BLKM8,BLACK PINE,46.41400,-113.43100,2198 meters,swe,2007-03-01 05,21.844,cm,
GRVW4,GROS VENTRE SUMMIT,43.38880,-110.12950,2667 meters,swe,2007-03-01 06,21.590,cm,
CLCM8,COLE CREEK,45.19400,-109.34550,2393 meters,swe,2007-03-01 04,21.590,cm,
TIPO3,TIPTON,44.65590,-118.42610,1570 meters,swe,2007-03-01 06,21.336,cm,
SYRW4,SYLVAN ROAD SNOTEL,44.47840,-110.03810,2170 meters,swe,2007-03-01 05,21.336,cm,
PHTC2,PHANTOM VALLEY,40.39940,-105.84760,2752 meters,swe,2007-03-01 06,21.336,cm,
WYSM8,WEST YELLOWSTONE,44.65830,-111.09200,2042 meters,swe,2007-03-01 05,21.082,cm,
WFLU1,WEBSTER FLAT,37.57400,-112.90030,2804 meters,swe,2007-03-01 06,21.082,cm,
UTYC1,UPPER TYNDALL CK,36.65010,-118.39690,3475 meters,swe,2007-02-28 12,21.082,cm,
SCSC2,STILLWATER CREEK,40.22540,-105.91980,2658 meters,swe,2007-03-01 06,21.082,cm,
HLTI1,HILTS CREEK,44.01900,-113.47230,2438 meters,swe,2007-03-01 06,21.082,cm,
HBBW4,HOBBS PARK,42.86990,-109.09450,3078 meters,swe,2007-03-01 05,21.082,cm,
GLDO3,GOLD CENTER,44.76380,-118.31170,1628 meters,swe,2007-03-01 06,21.082,cm,
COLN2,CORRAL CANYON,40.27780,-115.53470,2591 meters,swe,2007-03-01 06,21.082,cm,
RKKC1,ROCK CK SNOW COURSE,36.49970,-118.33000,2926 meters,swe,2007-02-28 12,20.828,cm,
PTNM8,PETERSON MEADOWS,46.12590,-113.30790,2195 meters,swe,2007-03-01 05,20.828,cm,
MRGI1,MORGAN CREEK,44.84260,-114.26900,2316 meters,swe,2007-03-01 06,20.828,cm,
DMLW4,DOME LAKE,44.57460,-107.29540,2707 meters,swe,2007-03-01 05,20.828,cm,
CRBI1,CRAB CREEK,44.43670,-111.99350,2091 meters,swe,2007-03-01 06,20.828,cm,
SHSC2,SCOTCH CREEK,37.64560,-108.00790,2774 meters,swe,2007-03-01 06,20.574,cm,
OXSI1,OXFORD SPRING,42.26030,-112.12520,2054 meters,swe,2007-03-01 06,20.574,cm,
LSMU1,LASAL MOUNTAIN,38.48240,-109.27170,3002 meters,swe,2007-03-01 06,20.574,cm,
LKCO3,LAKE CREEK R.S.,44.21000,-118.63780,1585 meters,swe,2007-03-01 06,20.574,cm,
HMKW4,HAMS FORK,42.14600,-110.67830,2390 meters,swe,2007-03-01 06,20.574,cm,
CRKU1,CLEAR CREEK #2,39.89280,-111.25070,2530 meters,swe,2007-03-01 06,20.574,cm,
COPC2,COPELAND LAKE,40.20780,-105.56860,2621 meters,swe,2007-03-01 06,20.574,cm,
CHAN5,CHAMITA,36.95640,-106.65680,2560 meters,swe,2007-03-01 06,20.574,cm,
BRMC2,BRUMLEY,39.08770,-106.54170,3231 meters,swe,2007-03-01 02,20.574,cm,
WLVW4,WOLVERINE SNOTEL,44.80430,-109.65700,2332 meters,swe,2007-03-01 05,20.320,cm,
MMTU1,MOSBY MTN.,40.60760,-109.88880,2896 meters,swe,2007-03-01 06,20.320,cm,
LVRM8,LAKEVIEW RIDGE,44.58910,-111.82500,2256 meters,swe,2007-03-01 05,20.320,cm,
ICYU1,INDIAN CANYON,39.89170,-110.74620,2774 meters,swe,2007-03-01 06,20.320,cm,
HMSC1,HAMS STN SNOW COURSE,38.54310,-120.37690,1676 meters,swe,2007-02-28 20,20.320,cm,
CRSC2,CROSHO,40.16750,-107.05750,2774 meters,swe,2007-03-01 06,20.320,cm,
BTLW4,BATTLE MOUNTAIN,41.05410,-107.26610,2268 meters,swe,2007-03-01 06,20.320,cm,
XHJA3,HAPPY JACK,34.74600,-111.41210,2326 meters,swe,2007-03-01 06,20.066,cm,
UTCC2,UTE CREEK,37.61500,-105.37330,3246 meters,swe,2007-03-01 03,20.066,cm,
SOUC1,S. LAKE,37.16830,-118.57060,2920 meters,swe,2007-02-28 12,20.066,cm,
PCKM8,PICKFOOT CREEK,46.57980,-111.26830,2027 meters,swe,2007-03-01 05,20.066,cm,
DDMM8,DEADMAN CREEK,46.79280,-110.67540,1966 meters,swe,2007-03-01 05,20.066,cm,
CVYU1,CASTLE VALLEY,37.66080,-112.74100,2920 meters,swe,2007-03-01 06,20.066,cm,
BECI1,BEAR CANYON,43.74370,-113.93800,2408 meters,swe,2007-03-01 06,20.066,cm,
LWPN2,LEWIS PEAK,40.35760,-116.86490,2256 meters,swe,2007-03-01 06,19.812,cm,
LTBU1,LITTLE BEAR,41.40580,-111.82630,1996 meters,swe,2007-03-01 06,19.812,cm,
EKPW4,ELKHART PARK G.S. SNOTEL,43.00660,-109.75890,2865 meters,swe,2007-03-01 06,19.812,cm,
NORM8,NORTHEAST ENTRANCE,45.00570,-110.01410,2240 meters,swe,2007-03-01 05,19.558,cm,
MRFO3,MARION FORKS,44.59370,-121.97380,792 meters,swe,2007-03-01 06,19.558,cm,
MNPC1,MONITOR PASS,38.66830,-119.60870,2545 meters,swe,2007-03-01 06,19.558,cm,
KRWW4,KIRWIN,43.86070,-109.32160,2911 meters,swe,2007-03-01 05,19.558,cm,
WODM8,WOOD CREEK,47.44850,-112.81430,1817 meters,swe,2007-03-01 05,19.304,cm,
SCHI1,SCHWARTZ LAKE,44.84620,-113.83730,2627 meters,swe,2007-03-01 06,19.304,cm,
CSPU1,CLAYTON SPRINGS,37.97200,-111.83320,3048 meters,swe,2007-03-01 06,19.304,cm,
BOXM8,BOX CANYON,45.27160,-110.24940,2042 meters,swe,2007-03-01 05,19.304,cm,
VWGI1,VAN WYCK,44.37670,-116.33660,1500 meters,swe,2007-03-01 06,19.050,cm,
SCDN5,SILVER CREEK DIVIDE,33.37110,-108.70620,2743 meters,swe,2007-03-01 06,19.050,cm,
PWDW4,POWDER RIVER PASS,44.16190,-107.12620,2890 meters,swe,2007-03-01 05,19.050,cm,
MNSI1,MOONSHINE,44.41470,-113.39810,2268 meters,swe,2007-03-01 06,19.050,cm,
WRVU1,WHITE RIVER #1,39.96430,-110.98750,2606 meters,swe,2007-03-01 06,18.796,cm,
SSCN2,SEVENTYSIX CREEK,41.73730,-115.47220,2164 meters,swe,2007-03-01 06,18.796,cm,
MDDW4,MIDDLE POWDER,43.62730,-107.18140,2365 meters,swe,2007-03-01 05,18.796,cm,
LMHM8,LEMHI RIDGE,44.99390,-113.44410,2469 meters,swe,2007-03-01 05,18.796,cm,
HYNI1,HYNDMAN,43.71060,-114.15890,2268 meters,swe,2007-03-01 06,18.796,cm,
DPYM8,DUPUYER CREEK,48.06340,-112.75730,1753 meters,swe,2007-03-01 05,18.796,cm,
SIPC1,SIBERIAN PASS SNOW COURSE,36.47310,-118.26690,3322 meters,swe,2007-02-28 20,18.542,cm,
NFLW4,NEW FORK LAKE SNOTEL,43.11670,-109.95000,2542 meters,swe,2007-03-01 06,18.542,cm,
LGVI1,LONG VALLEY,44.78840,-116.08880,1490 meters,swe,2007-03-01 06,18.542,cm,
GOOU1,GOOSEBERRY R.S.,38.80040,-111.68330,2414 meters,swe,2007-03-01 06,18.542,cm,
BUCC2,BUCKSKIN JOE,39.30350,-106.11310,3399 meters,swe,2007-02-28 08,18.542,cm,
BKLN2,BUCKSKIN LOWER,41.75070,-117.53180,2042 meters,swe,2007-03-01 06,18.542,cm,
THOC1,TAHOE CITY CROSS,39.17160,-120.15360,2057 meters,swe,2007-03-01 06,18.288,cm,
LKFU1,LAKEFORK #1,40.59720,-110.43310,3078 meters,swe,2007-03-01 06,18.288,cm,
TCKU1,TROUT CREEK,40.73830,-109.67320,2865 meters,swe,2007-03-01 06,18.034,cm,
SPTW1,SPIRIT LAKE,46.27000,-122.18000,950 meters,swe,2007-03-01 06,18.034,cm,
ERDW4,EAST RIM DIVIDE,43.13100,-110.20230,2417 meters,swe,2007-03-01 06,18.034,cm,
DRCN2,DRAW CREEK,41.66200,-115.32400,2195 meters,swe,2007-03-01 06,18.034,cm,
CRWW4,CROW CREEK,41.22870,-105.38280,2539 meters,swe,2007-03-01 06,18.034,cm,
CHUO3,CHEMULT ALTERNATE,43.22610,-121.80640,1451 meters,swe,2007-03-01 06,18.034,cm,
ERD55,FULTON (LK3),43.32000,-76.42000,117 meters,swe,2007-02-28 12,17.958,cm,
LPPW4,LAPRELE CREEK,42.43000,-105.87000,2552 meters,swe,2007-03-01 06,17.780,cm,
ADDN6,"ADDISON,NY",42.10000,-77.23390,300 meters,swe,2007-02-28 11,17.780,cm,
MDPC2,MEDANO PASS,37.85160,-105.43610,2932 meters,swe,2007-03-01 06,17.526,cm,
COPM8,COPPER BOTTOM,47.05680,-112.59500,1585 meters,swe,2007-03-01 05,17.526,cm,
VGAC1,VIRGINIA LAKES RIDGE,38.07300,-119.23430,2804 meters,swe,2007-03-01 06,17.272,cm,
SAWC1,SAWMILL,37.16170,-118.56170,3109 meters,swe,2007-02-28 12,17.272,cm,
MVYU1,MERCHANT VALLEY,38.30310,-112.43640,2667 meters,swe,2007-03-01 06,17.272,cm,
GARI1,GARFIELD R.S.,43.61040,-113.93080,1999 meters,swe,2007-03-01 06,17.272,cm,
DGSW1,DUNGENESS,47.87220,-123.07880,1215 meters,swe,2007-03-01 06,17.272,cm,
CLVM8,CALVERT CREEK,45.88380,-113.32550,1960 meters,swe,2007-03-01 05,17.272,cm,
ERJ23,DOTU HILLSIDE,43.37000,-75.38000,204 meters,swe,2007-02-28 12,17.196,cm,
EHLN6,HILLSIDE,43.36170,-75.39000,204 meters,swe,2007-02-28 18,17.196,cm,
WNDW4,WINDY PEAK,42.28020,-105.57820,2408 meters,swe,2007-03-01 06,17.018,cm,
PKCC2,PARK CONE,38.82000,-106.58970,2926 meters,swe,2007-03-01 06,17.018,cm,
MVFA3,MAVERICK FORK,33.92120,-109.45880,2804 meters,swe,2007-03-01 06,17.018,cm,
HEWU1,HEWINTA,40.95010,-110.48420,2896 meters,swe,2007-03-01 06,17.018,cm,
BISM8,BISSON CREEK,47.68390,-113.99910,1501 meters,swe,2007-03-01 05,17.018,cm,
SGNN5,SIGNAL PEAK,32.92400,-108.14540,2548 meters,swe,2007-03-01 06,16.764,cm,
SEEU1,SEELEY CREEK,39.31040,-111.43300,3048 meters,swe,2007-03-01 06,16.764,cm,
NCSN5,NORTH COSTILLA,36.99380,-105.25960,3231 meters,swe,2007-02-28 08,16.764,cm,
LTWW4,LITTLE WARM,43.50280,-109.75200,2856 meters,swe,2007-03-01 05,16.764,cm,
GUNW4,GUNSIGHT PASS,43.38330,-109.87820,2993 meters,swe,2007-03-01 06,16.764,cm,
GIVI1,GIVEOUT,42.41320,-111.16630,2112 meters,swe,2007-03-01 06,16.764,cm,
GARU1_MADIS,GARDNER PEAK,37.40000,-113.46000,2545 meters,swe,2007-03-01 06,16.764,cm,
GAPU1,GARDNER PEAK,37.40120,-113.45950,2545 meters,swe,2007-03-01 06,16.764,cm,
DRSU1,DONKEY RESERVOIR,38.20950,-111.48250,2987 meters,swe,2007-03-01 06,16.764,cm,
SNWO3,SNOW MOUNTAIN,43.94850,-119.54000,1896 meters,swe,2007-03-01 06,16.510,cm,
FRHM8,FROHNER MEADOW,46.43550,-112.19280,1975 meters,swe,2007-03-01 05,16.510,cm,
EIMO3,EILERTSON MEADOWS,44.86880,-118.11410,1646 meters,swe,2007-03-01 06,16.510,cm,
EDNV1,BEAN MOUNTAIN,44.67560,-72.56140,444 meters,swe,2007-02-28 13,16.510,cm,
TEM27_MADIS,MCKNIGHT CABIN,33.00000,-107.87000,2816 meters,swe,2007-03-01 06,16.256,cm,
MCKN5,MCKNIGHT CABIN,33.00810,-107.86980,2816 meters,swe,2007-03-01 06,16.256,cm,
XBHA3,BEAVER HEAD,33.69140,-109.21660,2435 meters,swe,2007-03-01 06,16.002,cm,
TYBO3,TAYLOR BUTTE,42.69110,-121.42610,1554 meters,swe,2007-03-01 06,16.002,cm,
TAHN6,TAHAWUS UPPER WORKS,44.08620,-74.05650,550 meters,swe,2007-02-28 18,16.002,cm,
OCMO3,OCHOCO MEADOWS,44.42880,-120.33130,1585 meters,swe,2007-03-01 06,16.002,cm,
LADN2,LAUREL DRAW,41.77640,-116.02960,2042 meters,swe,2007-03-01 06,16.002,cm,
BSCM8,BASIN CREEK,45.79740,-112.52050,2188 meters,swe,2007-03-01 05,16.002,cm,
NWZU1,BEAVER DIVIDE YS,40.61670,-111.06670,2524 meters,swe,2007-03-01 06,15.748,cm,
DPKN2,DIAMOND PEAK,39.56370,-115.84330,2438 meters,swe,2007-03-01 06,15.748,cm,
BEAM8,BEAGLE SPRINGS,44.47160,-112.98200,2697 meters,swe,2007-03-01 05,15.748,cm,
WDMN2,WARD MOUNTAIN,39.13240,-114.95580,2804 meters,swe,2007-03-01 06,15.494,cm,
URGC2,UPPER RIO GRANDE,37.72190,-107.26010,2865 meters,swe,2007-03-01 06,15.494,cm,
KNHZ,"BRUNSWICK, NAVAL AIR STATION",43.90028,-69.93500,22 meters,swe,2007-02-28 18,15.494,cm,
DCPU1,DILL'S CAMP,39.04560,-111.46860,2804 meters,swe,2007-03-01 06,15.494,cm,
ERF27,BRRD STILLWATER RES N/S,43.90000,-75.05000,518 meters,swe,2007-02-28 12,15.316,cm,
ERE45,DOTS BREWERTON (LK23),43.23000,-76.20000,113 meters,swe,2007-02-28 12,15.316,cm,
ROUC2,ROUGH AND TUMBLE,39.03330,-106.08330,3158 meters,swe,2007-03-01 06,15.240,cm,
NSSC2,NAST LAKE,39.29720,-106.60690,2652 meters,swe,2007-03-01 06,15.240,cm,
JWTN6,RESIDENCE WITHIN,42.23560,-74.13330,602 meters,swe,2007-02-28 18,15.240,cm,
HIRU1,HOLE-IN-ROCK,40.92170,-110.18620,2789 meters,swe,2007-03-01 06,15.240,cm,
GLNC2,GLEN COVE,38.87580,-105.07370,3493 meters,swe,2007-02-28 08,15.240,cm,
GFRC1,GIANT FOREST SNOW COURSE,36.56830,-118.76690,1951 meters,swe,2007-02-28 12,15.240,cm,
BVDU1,BEAVER DAMS,39.13690,-111.55810,2438 meters,swe,2007-03-01 06,15.240,cm,
DIVM8,DIVIDE,44.79320,-112.05650,2377 meters,swe,2007-03-01 05,14.986,cm,
BVRO3,BEAVER RESERVOIR,45.14570,-118.21920,1570 meters,swe,2007-03-01 06,14.986,cm,
BIGN2,BIG BEND,41.76170,-115.69310,2042 meters,swe,2007-03-01 06,14.986,cm,
STRO3,STARR RIDGE,44.26500,-119.02100,1615 meters,swe,2007-03-01 06,14.732,cm,
RCKU1,ROCK CREEK,40.54890,-110.69280,2408 meters,swe,2007-03-01 06,14.732,cm,
KIMO3,KING MOUNTAIN,42.72400,-123.20040,1219 meters,swe,2007-03-01 06,14.732,cm,
WKMA3,WORKMAN CREEK,33.81240,-110.91770,2103 meters,swe,2007-03-01 06,14.478,cm,
VNCU1,VERNON CREEK,39.93660,-112.41420,2286 meters,swe,2007-03-01 06,14.478,cm,
RPRN5,RICE PARK,35.23330,-108.26670,2579 meters,swe,2007-03-01 06,14.478,cm,
KGCU1,KING'S CABIN,40.71650,-109.54380,2661 meters,swe,2007-03-01 06,14.478,cm,
DAZM8,DAISY PEAK,46.66860,-110.33020,2316 meters,swe,2007-03-01 05,14.478,cm,
CUCU1,CURRANT CREEK,40.35730,-111.08980,2438 meters,swe,2007-03-01 06,14.478,cm,
STMI1,STICKNEY MILL,43.86120,-114.20900,2265 meters,swe,2007-03-01 06,14.224,cm,
MYRI1,MYRTLE CREEK,48.72260,-116.46310,1073 meters,swe,2007-03-01 06,14.224,cm,
HPSU1,HICKERSON PARK,40.90660,-109.96290,2774 meters,swe,2007-03-01 06,14.224,cm,
BLDA3,BALDY,33.97880,-109.50340,2781 meters,swe,2007-03-01 06,14.224,cm,
ERJ16,DOTU DELTA (WOODS),43.28000,-75.42000,183 meters,swe,2007-02-28 12,14.021,cm,
EDLN6,DELTA (WOODS),43.27830,-75.42330,183 meters,swe,2007-02-28 18,14.021,cm,
NRPS2,NORTH RAPID CREEK,44.20610,-103.78760,1868 meters,swe,2007-03-01 05,13.970,cm,
NORN6,NORTHWOODS CLUB ROAD,43.82570,-74.08830,574 meters,swe,2007-02-28 18,13.970,cm,
LVTC1,LEAVITT MEADOWS,38.30380,-119.55020,2195 meters,swe,2007-03-01 06,13.970,cm,
GODN6,GOODNOW FLOW ROAD,43.93470,-74.20370,604 meters,swe,2007-02-28 18,13.970,cm,
TWNW4,TOWNSEND CREEK SNOTEL,42.69530,-108.89570,2652 meters,swe,2007-03-01 05,13.716,cm,
GVSW4,GRAVE SPRINGS,43.46640,-107.23980,2606 meters,swe,2007-03-01 05,13.716,cm,
AGUU1,AGUA CANYON,37.52230,-112.27120,2713 meters,swe,2007-03-01 06,13.716,cm,
WV135,NOHRSC WV FLIGHT LINE WV135,38.96790,-79.34910,1202 meters,swe,2007-02-28 12,13.462,cm,
MNVN6,RTE 28 N OF MINERVA,43.82720,-74.01630,619 meters,swe,2007-02-28 18,13.462,cm,
WSTU1,WIDTSOE #3,37.83650,-111.88150,2896 meters,swe,2007-03-01 06,13.208,cm,
BORN6,BLUE RIDGE ROAD AT BOREAS RIVER,43.94330,-73.95470,537 meters,swe,2007-02-28 18,13.208,cm,
BGEW4,BIG GOOSE,44.57920,-107.20090,2435 meters,swe,2007-03-01 05,13.208,cm,
LGFU1,LONG FLAT,37.51300,-113.39680,2438 meters,swe,2007-03-01 06,12.954,cm,
ELKN6,ELK LAKE ROAD,43.98980,-73.83100,603 meters,swe,2007-02-28 18,12.954,cm,
BKBA3,BAKER BUTTE,34.45660,-111.40640,2225 meters,swe,2007-03-01 06,12.954,cm,
MSRN3,MASCOMA RIVER,43.78330,-72.03330,4 meters,swe,2007-03-01 00,12.700,cm,
LPNP1,TUNKHANNOCK CRK NR,41.06530,-75.52060,549 meters,swe,2007-02-28 18,12.700,cm,
CJSU1,CAMP JACKSON,37.81330,-109.48750,2621 meters,swe,2007-03-01 06,12.700,cm,
BLPS2,BLIND PARK,44.10760,-103.97680,2100 meters,swe,2007-03-01 05,12.700,cm,
BFTU1,BLACK FLAT-U.M. CK,38.67990,-111.59770,2865 meters,swe,2007-03-01 06,12.700,cm,
MQT,"MARQUETTE, MI",46.53110,-87.54830,430 meters,swe,2007-02-28 18,12.446,cm,
KMQT,MARQUETTE,46.53333,-87.55000,434 meters,swe,2007-02-28 18,12.446,cm,
CLCW4,COLE CANYON,44.48630,-104.41040,1801 meters,swe,2007-03-01 05,12.446,cm,
LUBM8,LUBRECHT FLUME,46.88310,-113.32230,1426 meters,swe,2007-03-01 05,12.192,cm,
KNLM1,KINGFIELD,44.95860,-70.11920,219 meters,swe,2007-02-28 12,12.192,cm,
FRYA3,FRY,35.07300,-111.84370,2195 meters,swe,2007-03-01 06,12.192,cm,
EWCU1,EAST WILLOW CREEK,39.31200,-109.53190,2515 meters,swe,2007-03-01 06,12.192,cm,
CRWM1,NEWRY-SCREW AUGER FALLS,44.57000,-70.90640,380 meters,swe,2007-02-28 12,12.192,cm,
COSW4,COLD SPRINGS SNOTEL,43.27680,-109.44580,2935 meters,swe,2007-03-01 05,12.192,cm,
VHVN6,JORDANVILLE ROAD,42.91190,-74.88390,539 meters,swe,2007-02-28 18,12.065,cm,
ERJ49,DOTU VAN HORNESVILLE,42.88000,-74.82000,360 meters,swe,2007-02-28 12,12.065,cm,
ROCM8,ROCKY BOY,48.17480,-109.64730,1433 meters,swe,2007-03-01 05,11.938,cm,
OLWW4,OWL CREEK SNOTEL,43.65860,-109.00980,2736 meters,swe,2007-03-01 05,11.938,cm,
LUKO3,LUCKY STRIKE,45.27480,-118.84790,1539 meters,swe,2007-03-01 06,11.684,cm,
HUBN3,HUBBARD BROOK,43.93330,-71.71670,451 meters,swe,2007-03-01 00,11.684,cm,
BTNW4,BEAR TRAP MEADOW SNOTEL,43.88740,-107.06140,2499 meters,swe,2007-03-01 05,11.684,cm,
TUNC1,TUNNEL,36.36670,-118.28330,2743 meters,swe,2007-03-01 06,11.633,cm,
PLFV1,NR GREAT BROOK,44.27610,-72.41580,244 meters,swe,2007-02-28 13,11.633,cm,
PRPM8,PORCUPINE,46.11190,-110.46960,1981 meters,swe,2007-03-01 04,11.430,cm,
LMCN2,LAMANCE CREEK,41.51540,-117.63200,1829 meters,swe,2007-03-01 06,11.430,cm,
IVPN6,IRVING POND,43.16670,-74.48330,518 meters,swe,2007-02-28 18,11.430,cm,
ERJ61,CAROGA LAKE,43.13000,-74.48000,441 meters,swe,2007-02-28 12,11.430,cm,
CMBM8,COMBINATION,46.46520,-113.39360,1707 meters,swe,2007-03-01 05,11.430,cm,
GMNN3,GORHAM,44.38500,-71.13920,262 meters,swe,2007-02-28 12,10.922,cm,
CFTP1,CLIFTON,41.23170,-75.51080,518 meters,swe,2007-02-28 18,10.922,cm,
MDVN6,MINDENVILLE,42.99220,-74.70860,99 meters,swe,2007-02-28 18,10.795,cm,
ERJ33,DOTU MINDENVILLE (LK16),42.98000,-74.72000,104 meters,swe,2007-02-28 12,10.795,cm,
NSTQ2,NOSTETUKO RIVER,51.24167,-124.45833,-9999 meters,swe,2007-03-01 06,10.693,cm,
SLAW4,ST. LAWRENCE ALT,43.03310,-109.17030,2627 meters,swe,2007-03-01 05,10.668,cm,
SFBO3,SOUTH FORK BULL RUN,45.44570,-122.03130,802 meters,swe,2007-03-01 06,10.668,cm,
MRMA3,MORMON MOUNTAIN,34.94110,-111.51850,2286 meters,swe,2007-03-01 06,10.668,cm,
FRNV1,FRENCH HILL,44.81030,-73.05110,305 meters,swe,2007-02-28 18,10.668,cm,
FLFC1,FALLEN LEAF,38.93410,-120.05460,1920 meters,swe,2007-03-01 06,10.668,cm,
ERH34,LGPC PILOT KNOB,43.50000,-73.63000,128 meters,swe,2007-02-28 12,10.668,cm,
